Warehouse_ID,Date,Region,Utilization_%,Days_Of_Supply_Remaining,Stock_Aging_90d_Plus,SLA_Compliance_%,Split_Tag
WH036,2021-10-01,North,54.9108,17.0,1728.0,73.7338,TRAIN
WH037,2021-10-01,South,57.4741,13.0,892.0,73.7049,TRAIN
WH037,2021-10-01,South,43.0718,23.0,2187.0,73.1485,TRAIN
WH037,2021-10-01,East,69.1543,21.0,1466.0,76.8763,TRAIN
WH038,2021-10-01,South,53.8911,27.0,668.0,74.99,TRAIN
WH038,2021-10-01,East,,26.0,,74.8113,TRAIN
WH038,2021-10-01,North,75.6689,32.0,2118.0,72.6524,TRAIN
WH039,2021-10-01,South,93.8188,41.0,1739.0,74.3017,TRAIN
WH039,2021-10-01,Central,79.1885,10.0,2410.0,76.3786,TRAIN
WH039,2021-10-01,West,80.8561,10.0,654.0,72.1649,TRAIN
WH040,2021-10-01,West,80.9077,39.0,1549.0,75.2195,TRAIN
WH040,2021-10-01,West,87.521,35.0,,70.5814,TRAIN
WH040,2021-10-01,East,65.5205,39.0,1844.0,73.4142,TRAIN
WH041,2021-10-01,West,,43.0,658.0,75.1681,TRAIN
WH041,2021-10-01,East,55.9206,25.0,1401.0,70.6175,TRAIN
WH041,2021-10-01,North,69.7967,11.0,1459.0,71.0964,TRAIN
WH042,2021-10-01,Central,72.5917,9.0,2411.0,75.3553,TRAIN
WH042,2021-10-01,East,57.916,23.0,1405.0,77.6954,TRAIN
WH042,2021-10-01,North,79.0784,33.0,2003.0,,TRAIN
WH043,2021-10-01,North,61.8377,28.0,932.0,75.4336,TRAIN
WH043,2021-10-01,Central,79.4816,31.0,1776.0,75.3644,TRAIN
WH043,2021-10-01,East,49.2636,5.0,138.0,76.2427,TRAIN
WH044,2021-10-01,West,77.307,14.0,2115.0,76.3044,TRAIN
WH044,2021-10-01,Central,69.5831,16.0,1907.0,76.2979,TRAIN
WH044,2021-10-01,North,94.6145,34.0,843.0,76.7749,TRAIN
WH045,2021-10-01,South,79.4974,25.0,366.0,74.5316,TRAIN
WH045,2021-10-01,South,80.8009,21.0,106.0,74.769,TRAIN
WH045,2021-10-01,North,87.2846,7.0,1940.0,75.9201,TRAIN
WH046,2021-10-01,Central,40.9009,38.0,1468.0,75.5082,TRAIN
WH046,2021-10-01,West,63.7116,35.0,,73.13,TRAIN
WH046,2021-10-01,North,79.8675,37.0,1474.0,72.5837,TRAIN
WH047,2021-10-01,East,53.8066,25.0,1178.0,71.2634,TRAIN
WH047,2021-10-01,North,63.6088,5.0,1150.0,71.9699,TRAIN
WH047,2021-10-01,East,55.817,24.0,,76.5923,TRAIN
WH048,2021-10-01,North,59.4687,34.0,2382.0,70.199,TRAIN
WH048,2021-10-01,South,50.3417,20.0,1274.0,73.0278,TRAIN
WH048,2021-10-01,West,83.0668,10.0,524.0,72.9788,TRAIN
WH049,2021-10-01,West,95.2891,32.0,261.0,71.2432,TRAIN
WH049,2021-10-01,North,44.8,37.0,962.0,77.9946,TRAIN
WH049,2021-10-01,East,95.8185,12.0,1827.0,74.7607,TRAIN
WH050,2021-10-01,Central,48.3542,26.0,2372.0,73.2335,TRAIN
WH050,2021-10-01,Central,85.5862,13.0,2137.0,77.2453,TRAIN
WH050,2021-10-01,Central,58.9249,33.0,642.0,70.3784,TRAIN
WH001,2021-11-01,South,67.4508,7.0,1556.0,70.7337,TRAIN
WH001,2021-11-01,North,70.9912,36.0,1756.0,77.3231,TRAIN
WH001,2021-11-01,South,67.3007,31.0,1846.0,76.7825,TRAIN
WH002,2021-11-01,South,97.3052,24.0,2131.0,70.8243,TRAIN
WH002,2021-11-01,Central,,25.0,1496.0,71.8169,TRAIN
WH002,2021-11-01,Central,60.7311,7.0,,76.8062,TRAIN
WH003,2021-11-01,Central,61.5959,18.0,690.0,72.825,TRAIN
WH003,2021-11-01,Central,52.8495,7.0,739.0,76.6004,TRAIN
WH003,2021-11-01,East,83.2604,7.0,1985.0,76.8505,TRAIN
WH004,2021-11-01,South,40.3714,18.0,771.0,77.2812,TRAIN
WH004,2021-11-01,North,65.8207,40.0,2331.0,75.4051,TRAIN
WH004,2021-11-01,South,78.1209,35.0,2222.0,71.5094,TRAIN
WH005,2021-11-01,Central,40.2076,34.0,1626.0,,TRAIN
WH005,2021-11-01,North,59.2243,,933.0,71.2311,TRAIN
WH005,2021-11-01,Central,97.3989,10.0,,75.3439,TRAIN
WH006,2021-11-01,South,90.9174,28.0,1288.0,71.9396,TRAIN
WH006,2021-11-01,East,79.0104,6.0,1403.0,77.365,TRAIN
WH006,2021-11-01,North,46.1185,9.0,389.0,70.4937,TRAIN
WH007,2021-11-01,West,60.0034,14.0,565.0,71.7258,TRAIN
WH007,2021-11-01,West,77.3781,38.0,1874.0,75.5635,TRAIN
WH007,2021-11-01,West,77.5134,7.0,1666.0,72.3324,TRAIN
WH008,2021-11-01,North,73.504,40.0,396.0,75.7165,TRAIN
WH008,2021-11-01,North,40.4197,40.0,1768.0,71.1798,TRAIN
WH008,2021-11-01,North,49.1603,40.0,2383.0,70.5885,TRAIN
WH009,2021-11-01,South,62.5299,28.0,2405.0,,TRAIN
WH009,2021-11-01,North,80.8652,36.0,2195.0,77.5959,TRAIN
WH009,2021-11-01,North,51.2759,8.0,113.0,73.2721,TRAIN
WH010,2021-11-01,Central,42.0723,27.0,607.0,72.2065,TRAIN
WH010,2021-11-01,East,72.3087,30.0,892.0,73.4369,TRAIN
WH010,2021-11-01,East,56.6443,16.0,2229.0,76.1832,TRAIN
WH011,2021-11-01,West,82.0874,37.0,1442.0,75.5657,TRAIN
WH011,2021-11-01,West,94.5839,17.0,2368.0,72.8328,TRAIN
WH011,2021-11-01,East,74.7961,24.0,909.0,71.445,TRAIN
WH012,2021-11-01,East,46.0155,18.0,1643.0,72.791,TRAIN
WH012,2021-11-01,West,55.8879,24.0,565.0,73.4583,TRAIN
WH012,2021-11-01,East,94.8961,21.0,2104.0,76.3597,TRAIN
WH013,2021-11-01,West,74.7608,12.0,1591.0,74.4324,TRAIN
WH013,2021-11-01,North,62.7524,24.0,2221.0,71.9536,TRAIN
WH013,2021-11-01,North,47.1066,43.0,1335.0,70.2719,TRAIN
WH014,2021-11-01,Central,87.4051,5.0,881.0,70.9298,TRAIN
WH014,2021-11-01,North,66.9248,6.0,1209.0,72.48,TRAIN
WH014,2021-11-01,West,64.4703,33.0,759.0,72.022,TRAIN
WH015,2021-11-01,Central,64.6997,,883.0,72.4238,TRAIN
WH015,2021-11-01,Central,49.4661,17.0,1626.0,73.2328,TRAIN
WH015,2021-11-01,West,75.3148,43.0,,75.088,TRAIN
WH016,2021-11-01,East,41.1785,9.0,785.0,76.4685,TRAIN
WH016,2021-11-01,North,53.3902,40.0,905.0,75.6145,TRAIN
WH016,2021-11-01,North,78.9213,37.0,1308.0,77.5595,TRAIN
WH017,2021-11-01,Central,80.2133,28.0,702.0,76.741,TRAIN
WH017,2021-11-01,South,69.0847,27.0,244.0,77.6,TRAIN
WH017,2021-11-01,South,54.1288,31.0,724.0,75.1357,TRAIN
WH018,2021-11-01,North,47.2063,11.0,1591.0,75.665,TRAIN
WH018,2021-11-01,West,64.6926,36.0,1477.0,73.1584,TRAIN
WH018,2021-11-01,North,61.9732,23.0,1372.0,76.9642,TRAIN
WH019,2021-11-01,North,78.7022,25.0,2203.0,74.8245,TRAIN
WH019,2021-11-01,West,77.7032,41.0,1598.0,73.6726,TRAIN
WH019,2021-11-01,West,68.8189,38.0,1381.0,71.0777,TRAIN
WH020,2021-11-01,West,57.447,,547.0,77.0354,TRAIN
WH020,2021-11-01,Central,40.8482,13.0,163.0,75.7763,TRAIN
WH020,2021-11-01,Central,59.2271,43.0,2419.0,71.5388,TRAIN
WH021,2021-11-01,East,60.811,18.0,338.0,77.3609,TRAIN
WH021,2021-11-01,South,61.8888,44.0,1715.0,74.8068,TRAIN
WH021,2021-11-01,Central,50.9422,9.0,1515.0,73.2793,TRAIN
WH022,2021-11-01,North,64.0341,15.0,1965.0,77.0516,TRAIN
WH022,2021-11-01,Central,58.1284,40.0,1462.0,77.1906,TRAIN
WH022,2021-11-01,West,51.6585,41.0,2407.0,74.7573,TRAIN
WH023,2021-11-01,South,44.0755,21.0,1734.0,72.3295,TRAIN
WH023,2021-11-01,South,77.8287,44.0,1773.0,76.8631,TRAIN
WH023,2021-11-01,West,75.7563,7.0,913.0,72.4069,TRAIN
WH024,2021-11-01,East,69.6693,39.0,1076.0,74.9466,TRAIN
WH024,2021-11-01,Central,88.2838,36.0,1995.0,73.0344,TRAIN
WH024,2021-11-01,East,41.6594,13.0,2329.0,71.8421,TRAIN
WH025,2021-11-01,East,45.7019,13.0,1939.0,74.374,TRAIN
WH025,2021-11-01,Central,50.6619,21.0,1295.0,71.7976,TRAIN
WH025,2021-11-01,Central,43.6701,21.0,2376.0,72.7842,TRAIN
WH026,2021-11-01,West,53.6217,39.0,1927.0,73.7297,TRAIN
WH026,2021-11-01,Central,79.4763,,735.0,72.1552,TRAIN
WH026,2021-11-01,North,65.5181,17.0,2480.0,77.0302,TRAIN
WH027,2021-11-01,East,65.7179,27.0,719.0,74.6588,TRAIN
WH027,2021-11-01,West,,28.0,399.0,75.1582,TRAIN
WH027,2021-11-01,West,65.7928,32.0,119.0,75.6716,TRAIN
WH028,2021-11-01,East,74.2962,5.0,1980.0,72.8806,TRAIN
WH028,2021-11-01,North,71.9843,38.0,769.0,75.7706,TRAIN
WH028,2021-11-01,East,96.294,42.0,804.0,76.0658,TRAIN
WH029,2021-11-01,East,42.1886,23.0,347.0,77.6357,TRAIN
WH029,2021-11-01,Central,61.2651,44.0,141.0,71.32,TRAIN
WH029,2021-11-01,West,60.4788,18.0,1890.0,74.307,TRAIN
WH030,2021-11-01,South,79.7659,16.0,1541.0,74.1864,TRAIN
WH030,2021-11-01,East,83.066,28.0,1396.0,73.7526,TRAIN
WH030,2021-11-01,North,86.7552,43.0,1136.0,77.5973,TRAIN
WH031,2021-11-01,Central,56.5261,10.0,637.0,73.9603,TRAIN
WH031,2021-11-01,South,67.9588,6.0,143.0,77.5384,TRAIN
WH031,2021-11-01,South,91.0938,44.0,,73.2788,TRAIN
WH032,2021-11-01,South,91.5705,29.0,158.0,73.1909,TRAIN
WH032,2021-11-01,South,85.6835,40.0,998.0,75.9014,TRAIN
WH032,2021-11-01,West,73.8937,24.0,2395.0,77.3242,TRAIN
WH033,2021-11-01,Central,51.966,26.0,186.0,74.3292,TRAIN
WH033,2021-11-01,Central,60.5285,33.0,1363.0,72.1071,TRAIN
WH033,2021-11-01,West,55.6904,26.0,1397.0,71.6259,TRAIN
WH034,2021-11-01,North,,21.0,610.0,77.0408,TRAIN
WH034,2021-11-01,North,76.2439,8.0,2190.0,72.4865,TRAIN
WH034,2021-11-01,North,72.2561,16.0,2423.0,77.3656,TRAIN
WH035,2021-11-01,South,55.6989,7.0,1516.0,72.5688,TRAIN
WH035,2021-11-01,South,49.9968,42.0,1400.0,71.3086,TRAIN
WH035,2021-11-01,West,66.6619,38.0,800.0,71.6624,TRAIN
WH036,2021-11-01,East,63.9493,38.0,825.0,74.9033,TRAIN
WH036,2021-11-01,South,82.5504,38.0,519.0,71.8286,TRAIN
WH036,2021-11-01,East,40.4063,30.0,840.0,75.9397,TRAIN
WH037,2021-11-01,East,65.9586,9.0,,76.7008,TRAIN
WH037,2021-11-01,Central,94.7417,35.0,2049.0,72.2621,TRAIN
WH037,2021-11-01,West,64.0546,18.0,629.0,74.2528,TRAIN
WH038,2021-11-01,Central,59.7994,14.0,1839.0,72.0869,TRAIN
WH038,2021-11-01,South,90.554,17.0,816.0,72.7607,TRAIN
WH038,2021-11-01,West,88.866,20.0,2339.0,73.2958,TRAIN
WH039,2021-11-01,West,50.9621,21.0,2341.0,,TRAIN
WH039,2021-11-01,Central,95.4176,37.0,1025.0,71.259,TRAIN
WH039,2021-11-01,South,78.6958,21.0,2490.0,72.7063,TRAIN
WH040,2021-11-01,South,56.8902,39.0,1451.0,71.5986,TRAIN
WH040,2021-11-01,South,89.2705,38.0,1752.0,75.501,TRAIN
WH040,2021-11-01,North,67.3006,20.0,2382.0,74.3802,TRAIN
WH041,2021-11-01,South,77.4693,24.0,652.0,74.2095,TRAIN
WH041,2021-11-01,South,71.2961,13.0,1955.0,73.8531,TRAIN
WH041,2021-11-01,West,66.8681,29.0,259.0,77.4137,TRAIN
WH042,2021-11-01,Central,79.6931,43.0,2407.0,74.9513,TRAIN
WH042,2021-11-01,West,72.6198,34.0,1838.0,74.581,TRAIN
WH042,2021-11-01,Central,58.7896,11.0,1821.0,70.1815,TRAIN
WH043,2021-11-01,East,84.4073,29.0,2072.0,76.1937,TRAIN
WH043,2021-11-01,North,59.7437,16.0,1475.0,74.8324,TRAIN
WH043,2021-11-01,West,80.0338,32.0,1121.0,72.8202,TRAIN
WH044,2021-11-01,South,65.6878,22.0,2064.0,76.2374,TRAIN
WH044,2021-11-01,West,69.3169,5.0,1671.0,74.1092,TRAIN
WH044,2021-11-01,Central,96.2704,5.0,222.0,72.6599,TRAIN
WH045,2021-11-01,South,67.1655,27.0,1701.0,76.3773,TRAIN
WH045,2021-11-01,West,65.8428,23.0,845.0,75.3951,TRAIN
WH045,2021-11-01,Central,90.3678,22.0,,70.9915,TRAIN
WH046,2021-11-01,Central,48.4051,26.0,973.0,74.2697,TRAIN
WH046,2021-11-01,Central,46.5421,7.0,,71.2467,TRAIN
WH046,2021-11-01,West,51.0762,33.0,1927.0,74.06,TRAIN
WH047,2021-11-01,South,71.3393,11.0,364.0,70.835,TRAIN
WH047,2021-11-01,North,48.3531,21.0,469.0,76.5255,TRAIN
WH047,2021-11-01,Central,43.7946,35.0,953.0,75.7094,TRAIN
WH048,2021-11-01,West,96.7767,7.0,2085.0,74.6945,TRAIN
WH048,2021-11-01,South,89.1924,39.0,1880.0,70.9881,TRAIN
WH048,2021-11-01,South,84.8668,43.0,1380.0,72.1988,TRAIN
WH049,2021-11-01,Central,72.4911,33.0,1480.0,70.1199,TRAIN
WH049,2021-11-01,East,97.5131,28.0,380.0,,TRAIN
WH049,2021-11-01,South,78.6511,18.0,1900.0,,TRAIN
WH050,2021-11-01,East,42.6783,5.0,1002.0,74.9071,TRAIN
WH050,2021-11-01,West,84.1948,34.0,1887.0,72.8884,TRAIN
WH050,2021-11-01,West,50.0468,9.0,264.0,70.7519,TRAIN
WH001,2021-12-01,North,54.632,17.0,1939.0,73.6545,TRAIN
WH001,2021-12-01,West,78.5241,22.0,,70.9022,TRAIN
WH001,2021-12-01,South,81.2411,32.0,2041.0,72.7062,TRAIN
WH002,2021-12-01,North,49.9881,33.0,288.0,73.0485,TRAIN
WH002,2021-12-01,East,73.6112,36.0,1421.0,72.2236,TRAIN
WH002,2021-12-01,Central,,24.0,2422.0,70.4949,TRAIN
WH003,2021-12-01,South,73.3854,35.0,735.0,74.1349,TRAIN
WH003,2021-12-01,West,49.2786,12.0,1775.0,71.5501,TRAIN
WH003,2021-12-01,East,95.8236,13.0,835.0,71.8405,TRAIN
WH004,2021-12-01,South,46.7628,44.0,646.0,,TRAIN
WH004,2021-12-01,North,78.9501,30.0,1570.0,70.4071,TRAIN
WH004,2021-12-01,Central,81.0494,6.0,920.0,70.8999,TRAIN
WH005,2021-12-01,West,65.763,24.0,1493.0,72.4383,TRAIN
WH005,2021-12-01,West,95.2038,43.0,717.0,72.979,TRAIN
WH005,2021-12-01,South,81.0801,7.0,1503.0,76.1214,TRAIN
WH006,2021-12-01,South,59.5299,37.0,304.0,71.5039,TRAIN
WH006,2021-12-01,East,69.6048,18.0,868.0,76.7891,TRAIN
WH006,2021-12-01,North,72.8018,19.0,2342.0,71.3254,TRAIN
WH007,2021-12-01,East,40.269,17.0,171.0,77.8006,TRAIN
WH007,2021-12-01,South,87.3844,10.0,784.0,75.2613,TRAIN
WH007,2021-12-01,Central,51.5893,16.0,719.0,70.8762,TRAIN
WH008,2021-12-01,Central,89.4961,9.0,412.0,71.4858,TRAIN
WH008,2021-12-01,East,91.476,39.0,2391.0,73.6115,TRAIN
WH008,2021-12-01,East,47.3433,13.0,102.0,76.0971,TRAIN
WH009,2021-12-01,North,72.011,34.0,657.0,75.2886,TRAIN
WH009,2021-12-01,North,54.822,32.0,873.0,76.5785,TRAIN
WH009,2021-12-01,East,91.0993,22.0,1794.0,76.6447,TRAIN
WH010,2021-12-01,South,83.1721,28.0,442.0,70.3587,TRAIN
WH010,2021-12-01,East,47.8701,31.0,245.0,71.1146,TRAIN
WH010,2021-12-01,East,70.7218,42.0,,70.0246,TRAIN
WH011,2021-12-01,South,71.3822,25.0,1228.0,73.7022,TRAIN
WH011,2021-12-01,North,93.3543,,359.0,76.4511,TRAIN
WH011,2021-12-01,Central,46.1017,21.0,1315.0,77.0628,TRAIN
WH012,2021-12-01,West,94.5077,23.0,911.0,72.5169,TRAIN
WH012,2021-12-01,Central,61.5095,14.0,2048.0,70.5374,TRAIN
WH012,2021-12-01,East,52.0164,16.0,175.0,77.6262,TRAIN
WH013,2021-12-01,West,95.4603,15.0,630.0,70.4123,TRAIN
WH013,2021-12-01,South,56.4114,7.0,2409.0,71.3581,TRAIN
WH013,2021-12-01,North,84.9014,15.0,2417.0,73.8153,TRAIN
WH014,2021-12-01,Central,92.9772,36.0,1964.0,72.1127,TRAIN
WH014,2021-12-01,East,43.57,32.0,1241.0,75.6594,TRAIN
WH014,2021-12-01,South,93.2792,24.0,933.0,70.5321,TRAIN
WH015,2021-12-01,South,97.4404,8.0,1919.0,,TRAIN
WH015,2021-12-01,West,88.6544,33.0,1561.0,74.1698,TRAIN
WH015,2021-12-01,Central,48.6736,12.0,1684.0,70.0816,TRAIN
WH016,2021-12-01,South,74.7618,9.0,1441.0,77.9251,TRAIN
WH016,2021-12-01,Central,,31.0,560.0,71.4682,TRAIN
WH016,2021-12-01,East,94.2377,20.0,1940.0,70.512,TRAIN
WH017,2021-12-01,Central,80.3983,,866.0,74.5855,TRAIN
WH017,2021-12-01,Central,57.4858,29.0,2038.0,76.6803,TRAIN
WH017,2021-12-01,East,73.0061,39.0,2465.0,71.6304,TRAIN
WH018,2021-12-01,North,77.7868,31.0,181.0,70.1379,TRAIN
WH018,2021-12-01,South,47.4007,6.0,136.0,77.5536,TRAIN
WH018,2021-12-01,East,64.6387,9.0,1189.0,73.4406,TRAIN
WH019,2021-12-01,West,47.3887,21.0,325.0,74.9308,TRAIN
WH019,2021-12-01,West,50.1008,35.0,1673.0,75.5786,TRAIN
WH019,2021-12-01,Central,63.1982,19.0,1697.0,77.5147,TRAIN
WH020,2021-12-01,East,64.4136,23.0,360.0,71.7876,TRAIN
WH020,2021-12-01,West,72.0793,10.0,1379.0,,TRAIN
WH020,2021-12-01,South,43.6786,38.0,1600.0,74.5293,TRAIN
WH021,2021-12-01,North,51.5524,20.0,2365.0,70.9532,TRAIN
WH021,2021-12-01,Central,83.6259,13.0,1072.0,72.9661,TRAIN
WH021,2021-12-01,East,86.9954,22.0,2258.0,76.3548,TRAIN
WH022,2021-12-01,North,79.8701,29.0,145.0,77.7677,TRAIN
WH022,2021-12-01,South,81.1339,16.0,,76.8584,TRAIN
WH022,2021-12-01,West,48.8653,31.0,1821.0,77.5029,TRAIN
WH023,2021-12-01,East,79.4151,5.0,1945.0,72.7911,TRAIN
WH023,2021-12-01,South,80.028,,2368.0,75.5819,TRAIN
WH023,2021-12-01,East,79.9042,38.0,1144.0,73.058,TRAIN
WH024,2021-12-01,South,,29.0,1680.0,70.6577,TRAIN
WH024,2021-12-01,East,90.6872,14.0,2247.0,74.5113,TRAIN
WH024,2021-12-01,South,93.9643,21.0,1603.0,74.2061,TRAIN
WH025,2021-12-01,Central,52.7351,11.0,2062.0,76.4126,TRAIN
WH025,2021-12-01,South,58.9639,20.0,1607.0,77.3039,TRAIN
WH025,2021-12-01,South,50.7833,,654.0,70.772,TRAIN
WH026,2021-12-01,East,86.8482,18.0,1625.0,73.9754,TRAIN
WH026,2021-12-01,North,90.7325,23.0,639.0,75.8364,TRAIN
WH026,2021-12-01,South,60.7251,,517.0,72.0529,TRAIN
WH027,2021-12-01,West,83.1418,20.0,901.0,73.6928,TRAIN
WH027,2021-12-01,North,75.3291,12.0,1579.0,70.2391,TRAIN
WH027,2021-12-01,North,94.9276,7.0,120.0,70.696,TRAIN
WH028,2021-12-01,West,63.5637,34.0,736.0,71.7662,TRAIN
WH028,2021-12-01,West,52.161,5.0,2347.0,75.5571,TRAIN
WH028,2021-12-01,West,96.3483,6.0,1605.0,71.4739,TRAIN
WH029,2021-12-01,East,40.821,12.0,1671.0,,TRAIN
WH029,2021-12-01,Central,62.9153,39.0,1747.0,,TRAIN
WH029,2021-12-01,South,83.0037,32.0,1830.0,74.7088,TRAIN
WH030,2021-12-01,West,42.6634,41.0,842.0,74.3816,TRAIN
WH030,2021-12-01,East,91.4855,27.0,1381.0,72.3776,TRAIN
WH030,2021-12-01,West,45.4492,21.0,,77.9273,TRAIN
WH031,2021-12-01,East,65.8153,26.0,1323.0,72.8821,TRAIN
WH031,2021-12-01,North,68.043,21.0,1404.0,71.2301,TRAIN
WH031,2021-12-01,Central,41.4216,,588.0,76.5485,TRAIN
WH032,2021-12-01,North,58.2456,5.0,1404.0,76.5289,TRAIN
WH032,2021-12-01,North,52.5732,25.0,1101.0,70.7753,TRAIN
WH032,2021-12-01,East,93.4174,10.0,1777.0,76.1453,TRAIN
WH033,2021-12-01,South,48.5593,32.0,279.0,77.2046,TRAIN
WH033,2021-12-01,West,59.2269,22.0,881.0,74.4632,TRAIN
WH033,2021-12-01,East,73.3202,,2169.0,71.3666,TRAIN
WH034,2021-12-01,West,44.1584,29.0,2199.0,75.8579,TRAIN
WH034,2021-12-01,Central,71.7819,17.0,1522.0,75.238,TRAIN
WH034,2021-12-01,West,48.7685,16.0,2309.0,73.4831,TRAIN
WH035,2021-12-01,West,95.2518,41.0,1269.0,70.7989,TRAIN
WH035,2021-12-01,North,70.8088,15.0,,76.4538,TRAIN
WH035,2021-12-01,South,72.519,18.0,1357.0,70.7439,TRAIN
WH036,2021-12-01,East,76.3568,41.0,2145.0,74.4143,TRAIN
WH036,2021-12-01,North,72.8016,30.0,2248.0,75.7278,TRAIN
WH036,2021-12-01,Central,40.1199,24.0,1742.0,75.3813,TRAIN
WH037,2021-12-01,North,54.7192,34.0,1444.0,73.4678,TRAIN
WH037,2021-12-01,South,42.6397,14.0,1346.0,77.4625,TRAIN
WH037,2021-12-01,West,60.3091,20.0,1485.0,74.7355,TRAIN
WH038,2021-12-01,East,91.9178,44.0,2145.0,77.3658,TRAIN
WH038,2021-12-01,North,82.1927,34.0,147.0,71.0193,TRAIN
WH038,2021-12-01,Central,76.6861,36.0,703.0,70.6255,TRAIN
WH039,2021-12-01,East,60.4392,22.0,1973.0,75.5638,TRAIN
WH039,2021-12-01,West,41.1439,13.0,2396.0,77.2599,TRAIN
WH039,2021-12-01,Central,53.2936,6.0,813.0,75.1716,TRAIN
WH040,2021-12-01,Central,68.2213,26.0,618.0,71.2988,TRAIN
WH040,2021-12-01,Central,96.1432,38.0,1386.0,73.525,TRAIN
WH040,2021-12-01,Central,64.4021,20.0,671.0,77.1038,TRAIN
WH041,2021-12-01,West,51.6339,12.0,2315.0,70.5338,TRAIN
WH041,2021-12-01,East,78.967,31.0,1695.0,74.8353,TRAIN
WH041,2021-12-01,West,48.9681,7.0,,76.5806,TRAIN
WH042,2021-12-01,South,48.8826,26.0,2205.0,73.2475,TRAIN
WH042,2021-12-01,South,51.8904,21.0,1793.0,75.9026,TRAIN
WH042,2021-12-01,West,75.4937,35.0,2329.0,71.8896,TRAIN
WH043,2021-12-01,North,96.1523,10.0,1537.0,73.5727,TRAIN
WH043,2021-12-01,Central,75.1357,40.0,982.0,72.0988,TRAIN
WH043,2021-12-01,North,52.292,10.0,2085.0,71.7042,TRAIN
WH044,2021-12-01,South,72.3184,9.0,507.0,,TRAIN
WH044,2021-12-01,Central,43.2104,19.0,1472.0,73.061,TRAIN
WH044,2021-12-01,South,78.7534,25.0,1065.0,76.8175,TRAIN
WH045,2021-12-01,West,49.1181,19.0,1097.0,74.9156,TRAIN
WH045,2021-12-01,East,74.2562,5.0,1993.0,70.9154,TRAIN
WH045,2021-12-01,North,78.5204,34.0,169.0,71.6969,TRAIN
WH046,2021-12-01,North,85.8466,11.0,2202.0,75.7443,TRAIN
WH046,2021-12-01,West,92.3483,44.0,,71.4912,TRAIN
WH046,2021-12-01,West,92.9373,25.0,2124.0,72.0302,TRAIN
WH047,2021-12-01,South,91.1564,7.0,942.0,74.4796,TRAIN
WH047,2021-12-01,North,47.0656,29.0,613.0,72.1339,TRAIN
WH047,2021-12-01,South,88.2173,41.0,2402.0,74.9326,TRAIN
WH048,2021-12-01,South,63.0886,17.0,1501.0,70.961,TRAIN
WH048,2021-12-01,Central,41.1984,9.0,,74.2782,TRAIN
WH048,2021-12-01,East,84.9309,22.0,1045.0,73.5968,TRAIN
WH049,2021-12-01,North,52.9207,25.0,1021.0,71.9588,TRAIN
WH049,2021-12-01,West,95.2687,43.0,2078.0,72.6559,TRAIN
WH049,2021-12-01,South,89.0772,26.0,1309.0,72.7197,TRAIN
WH050,2021-12-01,South,89.4146,9.0,254.0,76.5537,TRAIN
WH050,2021-12-01,West,59.2821,41.0,2304.0,71.6486,TRAIN
WH050,2021-12-01,Central,94.3877,5.0,755.0,74.8839,TRAIN
WH001,2022-01-01,East,93.4072,14.0,522.0,96.0258,VALIDATION
WH001,2022-01-01,South,50.0518,14.0,821.0,93.3176,VALIDATION
WH001,2022-01-01,West,40.6781,10.0,930.0,88.678,VALIDATION
WH002,2022-01-01,South,59.6763,21.0,1419.0,92.8067,VALIDATION
WH002,2022-01-01,East,50.9657,19.0,1392.0,94.5313,VALIDATION
WH002,2022-01-01,East,72.5319,32.0,2326.0,97.8957,VALIDATION
WH003,2022-01-01,South,63.1299,33.0,974.0,92.4183,VALIDATION
WH003,2022-01-01,Central,56.7131,43.0,1970.0,93.2427,VALIDATION
WH003,2022-01-01,North,90.0053,39.0,285.0,91.0802,VALIDATION
WH004,2022-01-01,Central,69.0055,5.0,1280.0,90.2092,VALIDATION
WH004,2022-01-01,East,57.9646,34.0,1366.0,93.5004,VALIDATION
WH004,2022-01-01,Central,70.4859,11.0,1384.0,94.8193,VALIDATION
WH005,2022-01-01,North,49.9063,40.0,239.0,98.4003,VALIDATION
WH005,2022-01-01,West,76.4582,26.0,2027.0,90.7235,VALIDATION
WH005,2022-01-01,West,56.6707,23.0,567.0,98.5124,VALIDATION
WH006,2022-01-01,South,94.7536,14.0,2237.0,86.1338,VALIDATION
WH006,2022-01-01,North,58.7625,19.0,1539.0,94.814,VALIDATION
WH006,2022-01-01,North,84.7079,22.0,1210.0,86.7793,VALIDATION
WH007,2022-01-01,South,85.2607,30.0,1838.0,89.5413,VALIDATION
WH007,2022-01-01,South,47.7251,15.0,472.0,89.3045,VALIDATION
WH007,2022-01-01,West,66.6368,9.0,1259.0,94.198,VALIDATION
WH008,2022-01-01,South,55.0566,11.0,1842.0,90.9355,VALIDATION
WH008,2022-01-01,Central,85.1734,30.0,180.0,90.9077,VALIDATION
WH008,2022-01-01,South,88.3677,28.0,1732.0,93.6879,VALIDATION
WH009,2022-01-01,South,60.087,5.0,138.0,85.938,VALIDATION
WH009,2022-01-01,West,91.9757,42.0,2355.0,90.0196,VALIDATION
WH009,2022-01-01,Central,59.3418,6.0,1429.0,92.1985,VALIDATION
WH010,2022-01-01,West,86.4824,28.0,1753.0,98.0681,VALIDATION
WH010,2022-01-01,Central,91.6944,27.0,583.0,98.2955,VALIDATION
WH010,2022-01-01,East,97.8655,19.0,1949.0,92.5216,VALIDATION
