Shipment_ID,Date,Region,State,Origin_Warehouse,Transport_Mode,Units_Shipped,Distance_KM,Cost_Per_Unit_INR,CO2_Emissions_Kg,Split_Tag
SHP-007450,2021-02-01,South,Tamil Nadu,WH045,Air,191.0,2136.0,417.43,2529.4512,TRAIN
SHP-007451,2021-02-01,South,Tamil Nadu,WH029,Road,943.0,1358.0,687.88,7939.6828,TRAIN
SHP-007452,2021-02-01,South,Tamil Nadu,WH018,Road,1220.0,240.0,548.01,1815.36,TRAIN
SHP-007453,2021-02-01,South,Tamil Nadu,WH028,Air,1834.0,1480.0,437.52,16828.784,TRAIN
SHP-007454,2021-02-01,South,Tamil Nadu,WH030,Road,1797.0,1386.0,431.72,15441.9804,TRAIN
SHP-007455,2021-02-01,South,Tamil Nadu,WH006,Road,460.0,806.0,,2298.712,TRAIN
SHP-007456,2021-02-01,South,Tamil Nadu,WH005,,321.0,1089.0,445.9,2167.3278,TRAIN
SHP-007457,2021-02-01,South,Tamil Nadu,WH017,Air,418.0,730.0,521.33,,TRAIN
SHP-007458,2021-02-01,South,Tamil Nadu,WH037,Air,1951.0,1154.0,518.79,13959.0148,TRAIN
SHP-007459,2021-02-01,South,Tamil Nadu,WH001,Air,859.0,2454.0,404.09,13069.5132,TRAIN
SHP-007460,2021-02-01,South,Tamil Nadu,WH036,Road,217.0,959.0,550.97,1290.2386,TRAIN
SHP-007461,2021-02-01,South,Tamil Nadu,WH003,Rail,1775.0,1303.0,,,TRAIN
SHP-007462,2021-02-01,South,Tamil Nadu,,Road,955.0,1808.0,571.98,10705.168,TRAIN
SHP-007463,2021-02-01,South,Tamil Nadu,WH016,Air,1536.0,1535.0,427.15,14618.112,TRAIN
SHP-007464,2021-02-01,South,Tamil Nadu,WH046,Air,762.0,274.0,396.51,1294.4856,TRAIN
SHP-007465,2021-02-01,South,Tamil Nadu,WH045,Rail,307.0,630.0,659.4,1199.142,TRAIN
SHP-007466,2021-02-01,South,Tamil Nadu,WH030,Road,1254.0,1424.0,542.67,11071.3152,TRAIN
SHP-007467,2021-02-01,South,Tamil Nadu,WH044,Rail,,1157.0,614.46,3923.8498,TRAIN
SHP-007468,2021-02-01,South,Tamil Nadu,WH032,Rail,506.0,1521.0,609.7,4771.6812,TRAIN
SHP-007469,2021-02-01,South,Tamil Nadu,WH016,Air,1042.0,213.0,682.16,1376.0652,TRAIN
SHP-007470,2021-02-01,South,Tamil Nadu,WH021,Road,332.0,865.0,615.53,1780.516,TRAIN
SHP-007471,2021-02-01,South,Tamil Nadu,WH037,Rail,701.0,1145.0,698.21,4976.399,TRAIN
SHP-007472,2021-02-01,South,Tamil Nadu,WH010,Road,1016.0,1568.0,401.45,9877.1456,TRAIN
SHP-007473,2021-02-01,South,Tamil Nadu,WH026,Air,895.0,1706.0,520.52,9466.594,TRAIN
SHP-007474,2021-02-01,South,Tamil Nadu,WH033,Road,1575.0,1907.0,718.65,18621.855,TRAIN
SHP-007475,2021-02-01,South,Tamil Nadu,WH033,Air,1483.0,1028.0,661.9,9452.0488,TRAIN
SHP-007476,2021-02-01,South,Tamil Nadu,WH040,Road,840.0,1361.0,403.47,7088.088,TRAIN
SHP-007477,2021-02-01,South,Tamil Nadu,WH012,Rail,640.0,1752.0,716.98,6951.936,TRAIN
SHP-007478,2021-02-01,South,Tamil Nadu,WH028,Rail,1397.0,2008.0,624.52,17392.0912,TRAIN
SHP-007479,2021-02-01,South,Tamil Nadu,WH023,Road,886.0,1902.0,613.99,10448.0664,TRAIN
SHP-007480,2021-02-01,South,Tamil Nadu,WH030,Rail,1915.0,439.0,417.1,5212.247,TRAIN
SHP-007481,2021-02-01,East,West Bengal,WH044,Road,152.0,1307.0,491.06,1231.7168,TRAIN
SHP-007482,2021-02-01,East,West Bengal,WH029,Road,113.0,755.0,456.18,528.953,TRAIN
SHP-007483,2021-02-01,East,West Bengal,WH027,Air,985.0,1500.0,630.67,9160.5,TRAIN
SHP-007484,2021-02-01,East,West Bengal,WH005,Rail,1334.0,1617.0,683.5,13373.8836,TRAIN
SHP-007485,2021-02-01,East,West Bengal,WH008,Air,874.0,1316.0,691.18,7131.1408,TRAIN
SHP-007486,2021-02-01,East,West Bengal,WH022,Air,306.0,856.0,621.35,1624.0032,TRAIN
SHP-007487,2021-02-01,East,West Bengal,WH027,Air,788.0,2480.0,519.25,12116.288,TRAIN
SHP-007488,2021-02-01,East,West Bengal,WH040,Rail,852.0,2324.0,647.18,,TRAIN
SHP-007489,2021-02-01,East,West Bengal,WH007,Road,1416.0,2464.0,596.67,,TRAIN
SHP-007490,2021-02-01,East,West Bengal,WH014,Rail,1863.0,671.0,657.71,7750.4526,TRAIN
SHP-007491,2021-02-01,East,West Bengal,WH029,Road,1204.0,1266.0,645.54,9450.4368,TRAIN
SHP-007492,2021-02-01,East,West Bengal,WH008,Air,1192.0,1537.0,420.98,11359.0448,TRAIN
SHP-007493,2021-02-01,East,West Bengal,WH027,Rail,67.0,1219.0,668.84,506.3726,TRAIN
SHP-007494,2021-02-01,East,West Bengal,WH038,Air,1314.0,256.0,521.31,2085.5808,TRAIN
SHP-007495,2021-02-01,East,West Bengal,WH011,Road,73.0,861.0,635.39,389.6886,TRAIN
SHP-007496,2021-02-01,East,West Bengal,WH016,Road,1924.0,2221.0,626.07,26493.8648,TRAIN
SHP-007497,2021-02-01,East,West Bengal,WH032,Air,808.0,1947.0,465.25,9753.6912,TRAIN
SHP-007498,2021-02-01,East,West Bengal,WH020,Rail,1830.0,722.0,639.25,8191.812,TRAIN
SHP-007499,2021-02-01,East,West Bengal,WH005,Rail,1515.0,1161.0,572.04,10905.273,TRAIN
SHP-007500,2021-02-01,East,West Bengal,WH007,Rail,129.0,2364.0,,1890.7272,TRAIN
SHP-007501,2021-02-01,East,West Bengal,WH014,Road,1342.0,2043.0,630.55,16998.5772,TRAIN
SHP-007502,2021-02-01,East,West Bengal,WH025,Rail,258.0,986.0,465.7,,TRAIN
SHP-007503,2021-02-01,East,West Bengal,WH032,Air,1713.0,578.0,545.06,6138.7068,TRAIN
SHP-007504,2021-02-01,East,West Bengal,WH025,Air,169.0,1016.0,413.53,1064.5648,TRAIN
SHP-007505,2021-02-01,East,West Bengal,WH021,Road,1891.0,2290.0,706.1,26848.418,TRAIN
SHP-007506,2021-02-01,East,West Bengal,WH039,Road,1394.0,717.0,537.73,6196.8876,TRAIN
SHP-007507,2021-02-01,East,West Bengal,WH044,Air,260.0,2410.0,498.58,3884.92,TRAIN
SHP-007508,2021-02-01,East,West Bengal,WH050,Road,604.0,967.0,568.18,3621.2216,TRAIN
SHP-007509,2021-02-01,East,West Bengal,WH009,,1848.0,,569.57,6599.5776,TRAIN
SHP-007510,2021-02-01,East,West Bengal,WH016,Road,610.0,1022.0,672.96,3865.204,TRAIN
SHP-007511,2021-02-01,East,West Bengal,WH050,Rail,1431.0,2110.0,542.89,18720.342,TRAIN
SHP-007512,2021-02-01,East,West Bengal,WH009,Road,250.0,344.0,640.4,533.2,TRAIN
SHP-007513,2021-02-01,East,West Bengal,WH040,Air,1805.0,2333.0,508.55,26108.603,TRAIN
SHP-007514,2021-02-01,East,West Bengal,WH025,Air,1687.0,825.0,474.89,,TRAIN
SHP-007515,2021-02-01,East,West Bengal,WH044,Rail,1887.0,224.0,412.65,2620.6656,TRAIN
SHP-007516,2021-02-01,East,West Bengal,WH046,Road,736.0,2230.0,425.01,10175.936,TRAIN
SHP-007517,2021-02-01,East,West Bengal,WH016,Rail,1660.0,2473.0,556.54,25452.116,TRAIN
SHP-007518,2021-02-01,East,West Bengal,WH029,Rail,1939.0,1146.0,624.46,13776.9828,TRAIN
SHP-007519,2021-02-01,East,West Bengal,WH040,Air,763.0,1266.0,510.22,5988.9396,TRAIN
SHP-007520,2021-02-01,East,West Bengal,WH018,Road,817.0,2030.0,473.12,10282.762,TRAIN
SHP-007521,2021-02-01,West,Maharashtra,WH048,Rail,1725.0,2045.0,479.4,21871.275,TRAIN
SHP-007522,2021-02-01,West,Maharashtra,WH049,Rail,1354.0,262.0,603.86,2199.4376,TRAIN
SHP-007523,2021-02-01,West,Maharashtra,WH027,Air,837.0,2109.0,471.34,10944.4446,TRAIN
SHP-007524,2021-02-01,West,Maharashtra,WH024,Air,152.0,2353.0,449.13,2217.4672,TRAIN
SHP-007525,2021-02-01,West,Maharashtra,WH016,Air,342.0,1771.0,645.42,3755.2284,TRAIN
SHP-007526,2021-02-01,West,Maharashtra,WH040,Air,364.0,2090.0,524.76,4716.712,TRAIN
SHP-007527,2021-02-01,West,Maharashtra,,Rail,1128.0,993.0,691.25,6944.6448,TRAIN
SHP-007528,2021-02-01,West,Maharashtra,WH036,Air,97.0,828.0,629.65,497.9592,TRAIN
SHP-007529,2021-02-01,West,Maharashtra,WH008,Rail,,2137.0,700.4,19344.124,TRAIN
SHP-007530,2021-02-01,West,Maharashtra,WH018,Air,962.0,1501.0,642.49,8952.5644,TRAIN
SHP-007531,2021-02-01,West,Maharashtra,WH046,Rail,1634.0,393.0,645.22,3981.4044,TRAIN
SHP-007532,2021-02-01,West,Maharashtra,WH033,Rail,301.0,751.0,688.1,1401.5162,TRAIN
SHP-007533,2021-02-01,West,Maharashtra,WH020,Road,872.0,679.0,523.98,3670.9456,TRAIN
SHP-007534,2021-02-01,West,Maharashtra,WH018,Rail,1792.0,1023.0,401.52,,TRAIN
SHP-007535,2021-02-01,West,Maharashtra,WH034,Air,345.0,1508.0,650.9,3225.612,TRAIN
SHP-007536,2021-02-01,West,Maharashtra,WH041,Rail,948.0,1302.0,385.05,7652.6352,TRAIN
SHP-007537,2021-02-01,West,Maharashtra,,Air,1824.0,1221.0,719.67,13808.0448,TRAIN
SHP-007538,2021-02-01,West,Maharashtra,WH041,Air,708.0,129.0,414.03,566.2584,TRAIN
SHP-007539,2021-02-01,West,Maharashtra,WH040,Air,1869.0,2386.0,546.23,27648.4908,TRAIN
SHP-007540,2021-02-01,West,Maharashtra,WH039,Road,317.0,1732.0,506.53,3404.0728,TRAIN
SHP-007541,2021-02-01,West,Maharashtra,WH048,Road,1341.0,1131.0,461.23,9403.3602,TRAIN
SHP-007542,2021-02-01,West,Maharashtra,WH025,Rail,174.0,2289.0,589.35,2469.3732,TRAIN
SHP-007543,2021-02-01,West,Maharashtra,WH004,Air,1961.0,908.0,593.36,11039.6456,TRAIN
SHP-007544,2021-02-01,West,Maharashtra,WH023,Road,480.0,1204.0,558.68,,TRAIN
SHP-007545,2021-02-01,West,Maharashtra,WH006,Road,185.0,510.0,388.07,584.97,TRAIN
SHP-007546,2021-02-01,West,Maharashtra,WH009,Air,1964.0,1761.0,668.11,21443.3448,TRAIN
SHP-007547,2021-02-01,West,Maharashtra,WH044,Rail,376.0,2391.0,546.16,5573.8992,TRAIN
SHP-007548,2021-02-01,West,Maharashtra,WH047,Road,1409.0,986.0,660.84,,TRAIN
SHP-007549,2021-02-01,West,Maharashtra,WH039,Rail,806.0,1041.0,589.84,,TRAIN
SHP-007550,2021-02-01,West,Maharashtra,WH035,Road,1044.0,274.0,622.41,1773.5472,TRAIN
SHP-007551,2021-02-01,West,Maharashtra,WH033,Road,220.0,536.0,563.55,731.104,TRAIN
SHP-007552,2021-02-01,West,Maharashtra,WH045,Rail,874.0,976.0,564.6,5288.7488,TRAIN
SHP-007553,2021-02-01,West,Maharashtra,WH003,Road,1847.0,2413.0,,27632.2282,TRAIN
SHP-007554,2021-02-01,West,Maharashtra,WH047,Road,1149.0,1841.0,493.57,13114.9158,TRAIN
SHP-007555,2021-02-01,West,Maharashtra,WH045,Air,1274.0,275.0,586.01,2172.17,TRAIN
SHP-007556,2021-02-01,West,Maharashtra,WH006,Air,128.0,272.0,427.83,215.8592,TRAIN
SHP-007557,2021-02-01,West,Maharashtra,WH006,Rail,1162.0,1691.0,627.67,12182.6404,TRAIN
SHP-007558,2021-02-01,West,Maharashtra,WH032,,145.0,246.0,524.07,221.154,TRAIN
SHP-007559,2021-02-01,West,Maharashtra,WH044,Air,1134.0,,625.72,5990.2416,TRAIN
SHP-007560,2021-02-01,West,Maharashtra,WH028,Road,1854.0,777.0,696.51,8931.4596,TRAIN
SHP-007561,2021-02-01,Central,Madhya Pradesh,WH020,Road,442.0,162.0,517.01,443.9448,TRAIN
SHP-007562,2021-02-01,Central,Madhya Pradesh,WH046,Rail,978.0,595.0,577.24,3607.842,TRAIN
SHP-007563,2021-02-01,Central,Madhya Pradesh,WH036,Rail,996.0,1422.0,501.47,8781.1344,TRAIN
SHP-007564,2021-02-01,Central,Madhya Pradesh,WH032,Road,1613.0,149.0,538.48,1490.0894,TRAIN
SHP-007565,2021-02-01,Central,Madhya Pradesh,WH013,Air,1959.0,1863.0,427.32,22627.6254,TRAIN
SHP-007566,2021-02-01,Central,Madhya Pradesh,WH026,Rail,1229.0,1610.0,599.17,,TRAIN
SHP-007567,2021-02-01,Central,Madhya Pradesh,WH014,Rail,1553.0,475.0,629.61,4573.585,TRAIN
SHP-007568,2021-02-01,Central,Madhya Pradesh,WH025,Rail,1336.0,1895.0,473.24,15696.664,TRAIN
SHP-007569,2021-02-01,Central,Madhya Pradesh,WH025,Air,1238.0,205.0,669.0,1573.498,TRAIN
SHP-007570,2021-02-01,Central,Madhya Pradesh,WH028,Road,1701.0,1055.0,557.56,11126.241,TRAIN
SHP-007571,2021-02-01,Central,Madhya Pradesh,WH018,Rail,598.0,904.0,402.97,3351.6704,TRAIN
SHP-007572,2021-02-01,Central,Madhya Pradesh,WH030,Road,592.0,502.0,442.99,1842.5408,TRAIN
SHP-007573,2021-02-01,Central,Madhya Pradesh,WH037,Rail,1415.0,1056.0,460.2,9264.288,TRAIN
SHP-007574,2021-02-01,Central,Madhya Pradesh,WH012,Air,763.0,1218.0,521.18,5761.8708,TRAIN
SHP-007575,2021-02-01,Central,Madhya Pradesh,WH033,Rail,1633.0,541.0,710.6,5477.4086,TRAIN
SHP-007576,2021-02-01,Central,Madhya Pradesh,WH020,Rail,1710.0,1404.0,670.58,14885.208,TRAIN
SHP-007577,2021-02-01,Central,Madhya Pradesh,WH044,Rail,1972.0,338.0,672.42,4132.5232,TRAIN
SHP-007578,2021-02-01,Central,Madhya Pradesh,WH039,Rail,1262.0,117.0,506.2,915.4548,TRAIN
SHP-007579,2021-02-01,Central,Madhya Pradesh,WH032,Road,1641.0,164.0,507.74,,TRAIN
SHP-007580,2021-02-01,Central,Madhya Pradesh,WH001,Road,1788.0,547.0,646.85,6063.8232,TRAIN
SHP-007581,2021-02-01,Central,Madhya Pradesh,WH033,Air,950.0,1256.0,576.99,7397.84,TRAIN
SHP-007582,2021-02-01,Central,Madhya Pradesh,WH025,,835.0,416.0,596.53,2153.632,TRAIN
SHP-007583,2021-02-01,Central,Madhya Pradesh,WH035,Rail,646.0,1141.0,391.93,4569.9332,TRAIN
SHP-007584,2021-02-01,Central,Madhya Pradesh,WH013,Road,319.0,1622.0,,3207.9916,TRAIN
SHP-007585,2021-02-01,Central,Madhya Pradesh,WH020,Road,1782.0,2414.0,540.48,26670.8376,TRAIN
SHP-007586,2021-02-01,Central,Madhya Pradesh,WH013,Air,618.0,1335.0,513.22,5115.186,TRAIN
SHP-007587,2021-02-01,Central,Madhya Pradesh,WH050,Road,365.0,2417.0,387.12,5469.671,TRAIN
SHP-007588,2021-02-01,Central,Madhya Pradesh,WH034,Air,682.0,,519.7,6367.9704,TRAIN
SHP-007589,2021-02-01,Central,Madhya Pradesh,WH023,Air,1870.0,483.0,461.68,5599.902,TRAIN
SHP-007590,2021-02-01,Central,Madhya Pradesh,WH035,Rail,374.0,1096.0,503.02,2541.4048,TRAIN
SHP-007591,2021-02-01,Central,Madhya Pradesh,WH021,Rail,1696.0,877.0,456.4,9221.8304,TRAIN
SHP-007592,2021-02-01,Central,Madhya Pradesh,WH011,Air,170.0,866.0,400.65,912.764,TRAIN
SHP-007593,2021-02-01,Central,Madhya Pradesh,WH030,Road,1669.0,1461.0,599.56,15118.1358,TRAIN
SHP-007594,2021-02-01,Central,Madhya Pradesh,WH040,Rail,1896.0,1490.0,449.67,17515.248,TRAIN
SHP-007595,2021-02-01,Central,Madhya Pradesh,WH020,Rail,686.0,989.0,576.13,4206.4148,TRAIN
SHP-007596,2021-02-01,Central,Madhya Pradesh,WH042,Air,165.0,915.0,547.35,936.045,TRAIN
SHP-007597,2021-02-01,Central,Madhya Pradesh,WH009,Rail,1395.0,2418.0,437.14,20913.282,TRAIN
SHP-007598,2021-02-01,Central,Madhya Pradesh,WH013,Rail,1318.0,586.0,447.83,4788.5576,TRAIN
SHP-007599,2021-02-01,Central,Madhya Pradesh,WH014,Road,1842.0,1709.0,666.58,19517.4636,TRAIN
SHP-007600,2021-02-01,Central,Madhya Pradesh,WH023,Air,474.0,470.0,405.36,1381.236,TRAIN
SHP-007601,2021-03-01,North,Delhi,WH050,Air,1822.0,712.0,485.24,8043.0368,TRAIN
SHP-007602,2021-03-01,North,Delhi,WH050,Road,805.0,1917.0,387.84,9567.747,TRAIN
SHP-007603,2021-03-01,North,Delhi,WH036,Air,1896.0,1009.0,,11860.9968,TRAIN
SHP-007604,2021-03-01,North,Delhi,WH034,Air,978.0,678.0,442.82,4111.1208,TRAIN
SHP-007605,2021-03-01,North,Delhi,WH019,Road,767.0,387.0,454.31,1840.3398,TRAIN
SHP-007606,2021-03-01,North,Delhi,WH046,Road,760.0,2129.0,485.09,10031.848,TRAIN
SHP-007607,2021-03-01,North,Delhi,WH041,Air,1946.0,2229.0,491.79,26893.3308,TRAIN
SHP-007608,2021-03-01,North,Delhi,WH010,Road,569.0,295.0,679.75,1040.701,TRAIN
SHP-007609,2021-03-01,North,Delhi,WH006,Air,688.0,1719.0,638.13,7332.5664,TRAIN
SHP-007610,2021-03-01,North,Delhi,WH019,Rail,1183.0,2460.0,547.05,18043.116,TRAIN
SHP-007611,2021-03-01,North,Delhi,WH015,Rail,1351.0,1337.0,415.52,11198.9794,TRAIN
SHP-007612,2021-03-01,North,Delhi,,Air,364.0,809.0,661.3,1825.7512,TRAIN
SHP-007613,2021-03-01,North,Delhi,WH033,Air,290.0,913.0,398.88,1641.574,TRAIN
SHP-007614,2021-03-01,North,Delhi,WH024,Rail,838.0,1164.0,487.96,6047.6784,TRAIN
SHP-007615,2021-03-01,North,Delhi,WH018,Air,671.0,795.0,618.84,3307.359,TRAIN
SHP-007616,2021-03-01,North,Delhi,WH002,Air,1049.0,2478.0,498.07,16116.4164,TRAIN
SHP-007617,2021-03-01,North,Delhi,WH015,,1408.0,438.0,382.81,3823.5648,TRAIN
SHP-007618,2021-03-01,North,Delhi,WH012,Road,1578.0,2128.0,490.81,20819.5008,TRAIN
SHP-007619,2021-03-01,North,Delhi,WH019,Road,1080.0,1632.0,582.48,10927.872,TRAIN
SHP-007620,2021-03-01,North,Delhi,WH047,Air,1925.0,2410.0,400.58,28763.35,TRAIN
SHP-007621,2021-03-01,North,Delhi,WH010,Rail,398.0,2103.0,,5189.3628,TRAIN
SHP-007622,2021-03-01,North,Delhi,WH025,Road,985.0,602.0,449.48,3676.414,TRAIN
SHP-007623,2021-03-01,North,Delhi,WH019,Road,1936.0,2073.0,438.93,24882.6336,TRAIN
SHP-007624,2021-03-01,North,Delhi,WH011,Air,1228.0,826.0,711.91,6288.8336,TRAIN
SHP-007625,2021-03-01,North,Delhi,WH016,Rail,1273.0,1992.0,682.61,15722.0592,TRAIN
SHP-007626,2021-03-01,North,Delhi,WH026,Road,1082.0,1391.0,609.02,9331.3844,TRAIN
SHP-007627,2021-03-01,North,Delhi,WH024,Air,694.0,1059.0,553.16,4556.6652,TRAIN
SHP-007628,2021-03-01,North,Delhi,WH012,Road,1234.0,139.0,458.21,1063.4612,TRAIN
SHP-007629,2021-03-01,North,Delhi,WH036,Road,1069.0,2448.0,714.19,16224.8544,TRAIN
SHP-007630,2021-03-01,North,Delhi,WH038,Road,234.0,1687.0,453.98,2447.4996,TRAIN
SHP-007631,2021-03-01,North,Delhi,WH026,Rail,529.0,1068.0,523.26,3502.8264,TRAIN
SHP-007632,2021-03-01,North,Delhi,WH040,Air,704.0,1810.0,572.7,7900.288,TRAIN
SHP-007633,2021-03-01,North,Delhi,WH023,Air,1417.0,310.0,665.97,2723.474,TRAIN
SHP-007634,2021-03-01,North,Delhi,WH033,Air,822.0,1426.0,468.27,,TRAIN
SHP-007635,2021-03-01,North,Delhi,WH037,Air,830.0,208.0,385.37,1070.368,TRAIN
SHP-007636,2021-03-01,North,Delhi,WH022,Rail,1027.0,488.0,520.85,,TRAIN
SHP-007637,2021-03-01,North,Delhi,WH002,Air,943.0,1000.0,635.51,5846.6,TRAIN
SHP-007638,2021-03-01,North,Delhi,WH019,Air,213.0,2101.0,683.59,2774.5806,TRAIN
SHP-007639,2021-03-01,North,Delhi,WH037,Rail,1348.0,2229.0,553.68,18629.0904,TRAIN
SHP-007640,2021-03-01,North,Delhi,WH002,Rail,1813.0,166.0,403.41,1865.9396,TRAIN
SHP-007641,2021-03-01,South,Tamil Nadu,WH012,Air,1300.0,1340.0,608.11,10800.4,TRAIN
SHP-007642,2021-03-01,South,Tamil Nadu,WH027,Rail,311.0,1572.0,584.13,3031.1304,TRAIN
SHP-007643,2021-03-01,South,Tamil Nadu,WH046,Rail,1537.0,555.0,603.2,5288.817,TRAIN
SHP-007644,2021-03-01,South,Tamil Nadu,WH045,Air,685.0,161.0,653.32,683.767,TRAIN
SHP-007645,2021-03-01,South,Tamil Nadu,WH018,Road,67.0,,689.73,321.5196,TRAIN
SHP-007646,2021-03-01,South,Tamil Nadu,WH043,Road,651.0,146.0,495.0,589.2852,TRAIN
SHP-007647,2021-03-01,South,Tamil Nadu,,Road,1693.0,919.0,,9646.3754,TRAIN
SHP-007648,2021-03-01,South,Tamil Nadu,WH016,Rail,929.0,1969.0,566.72,11341.0462,TRAIN
SHP-007649,2021-03-01,South,Tamil Nadu,,Road,618.0,1519.0,450.05,5820.2004,TRAIN
SHP-007650,2021-03-01,South,Tamil Nadu,WH003,Air,1905.0,176.0,660.82,2078.736,TRAIN
SHP-007651,2021-03-01,South,Tamil Nadu,WH001,Road,1832.0,416.0,690.64,4725.0944,TRAIN
SHP-007652,2021-03-01,South,Tamil Nadu,WH040,Rail,1231.0,2215.0,537.01,16905.323,TRAIN
SHP-007653,2021-03-01,South,Tamil Nadu,WH013,Road,78.0,2284.0,402.33,1104.5424,TRAIN
SHP-007654,2021-03-01,South,Tamil Nadu,WH019,Road,1577.0,818.0,658.57,7997.9132,TRAIN
SHP-007655,2021-03-01,South,Tamil Nadu,WH019,Rail,506.0,2268.0,668.07,7115.1696,TRAIN
SHP-007656,2021-03-01,South,Tamil Nadu,WH049,Road,1751.0,1220.0,710.25,13244.564,TRAIN
SHP-007657,2021-03-01,South,Tamil Nadu,WH001,Rail,1404.0,1092.0,481.16,9505.6416,TRAIN
SHP-007658,2021-03-01,South,Tamil Nadu,WH046,Air,853.0,1224.0,472.9,6473.2464,TRAIN
SHP-007659,2021-03-01,South,Tamil Nadu,WH004,Road,1167.0,2136.0,670.41,15454.8144,TRAIN
SHP-007660,2021-03-01,South,Tamil Nadu,WH004,Rail,1036.0,1810.0,578.05,11625.992,TRAIN
SHP-007661,2021-03-01,South,Tamil Nadu,WH008,Road,940.0,341.0,561.61,1987.348,TRAIN
SHP-007662,2021-03-01,South,Tamil Nadu,WH004,Road,1094.0,1223.0,572.93,8295.3644,TRAIN
SHP-007663,2021-03-01,South,Tamil Nadu,,Rail,524.0,854.0,531.82,2774.4752,TRAIN
SHP-007664,2021-03-01,South,Tamil Nadu,WH003,Air,1051.0,756.0,664.89,4926.2472,TRAIN
SHP-007665,2021-03-01,South,Tamil Nadu,WH039,Rail,1685.0,778.0,632.05,8127.766,TRAIN
SHP-007666,2021-03-01,South,Tamil Nadu,WH010,Air,1844.0,718.0,670.36,8208.7504,TRAIN
SHP-007667,2021-03-01,South,Tamil Nadu,WH032,Rail,618.0,1514.0,504.04,5801.0424,TRAIN
SHP-007668,2021-03-01,South,Tamil Nadu,WH031,,648.0,2368.0,555.92,9513.6768,TRAIN
SHP-007669,2021-03-01,South,Tamil Nadu,WH024,Road,104.0,283.0,651.81,182.4784,TRAIN
SHP-007670,2021-03-01,South,Tamil Nadu,WH038,Rail,658.0,2069.0,510.36,8440.6924,TRAIN
SHP-007671,2021-03-01,South,Tamil Nadu,WH048,Rail,481.0,570.0,441.89,,TRAIN
SHP-007672,2021-03-01,South,Tamil Nadu,WH039,Air,850.0,1090.0,636.72,5744.3,TRAIN
SHP-007673,2021-03-01,South,Tamil Nadu,WH008,Rail,1458.0,1135.0,503.62,10259.946,TRAIN
SHP-007674,2021-03-01,South,Tamil Nadu,WH009,,1221.0,1462.0,697.67,11067.6324,TRAIN
SHP-007675,2021-03-01,South,Tamil Nadu,WH008,Rail,806.0,709.0,420.36,3543.0148,TRAIN
SHP-007676,2021-03-01,South,Tamil Nadu,WH016,Road,1583.0,930.0,583.62,9127.578,TRAIN
SHP-007677,2021-03-01,South,Tamil Nadu,WH041,Road,1524.0,1289.0,639.14,12179.5032,TRAIN
SHP-007678,2021-03-01,South,Tamil Nadu,WH039,Air,1233.0,623.0,430.45,4762.5858,TRAIN
SHP-007679,2021-03-01,South,Tamil Nadu,WH008,Rail,1745.0,1191.0,534.19,,TRAIN
SHP-007680,2021-03-01,South,Tamil Nadu,WH038,Air,200.0,2273.0,606.8,2818.52,TRAIN
SHP-007681,2021-03-01,East,West Bengal,WH048,Road,1790.0,461.0,622.01,5116.178,TRAIN
SHP-007682,2021-03-01,East,West Bengal,,Air,1043.0,2162.0,401.76,13980.7892,TRAIN
SHP-007683,2021-03-01,East,West Bengal,WH044,Road,1826.0,2224.0,401.86,25178.3488,TRAIN
SHP-007684,2021-03-01,East,West Bengal,WH038,Road,1602.0,1219.0,683.17,12107.5956,TRAIN
SHP-007685,2021-03-01,East,West Bengal,WH030,Rail,1688.0,,450.75,10790.0336,TRAIN
SHP-007686,2021-03-01,East,West Bengal,WH037,Road,445.0,2325.0,443.37,6414.675,TRAIN
SHP-007687,2021-03-01,East,West Bengal,WH050,Air,661.0,896.0,450.36,3671.9872,TRAIN
SHP-007688,2021-03-01,East,West Bengal,WH029,Air,504.0,1241.0,461.52,3877.8768,TRAIN
SHP-007689,2021-03-01,East,West Bengal,WH033,Rail,1706.0,140.0,472.13,1480.808,TRAIN
SHP-007690,2021-03-01,East,West Bengal,WH041,Rail,650.0,1496.0,583.37,6028.88,TRAIN
SHP-007691,2021-03-01,East,West Bengal,WH039,Air,401.0,122.0,396.92,303.3164,TRAIN
SHP-007692,2021-03-01,East,West Bengal,WH025,Rail,1820.0,1303.0,602.81,14703.052,TRAIN
SHP-007693,2021-03-01,East,West Bengal,WH009,Air,1735.0,297.0,520.26,3194.829,TRAIN
SHP-007694,2021-03-01,East,West Bengal,WH049,Rail,1761.0,1467.0,700.91,16016.9994,TRAIN
SHP-007695,2021-03-01,East,West Bengal,WH011,Air,1887.0,1298.0,621.27,15185.8212,TRAIN
SHP-007696,2021-03-01,East,West Bengal,WH030,Air,486.0,1810.0,710.02,5453.892,TRAIN
SHP-007697,2021-03-01,East,West Bengal,WH028,Air,1204.0,1467.0,452.63,10950.8616,TRAIN
SHP-007698,2021-03-01,East,West Bengal,WH046,Rail,143.0,2336.0,452.83,,TRAIN
SHP-007699,2021-03-01,East,West Bengal,WH035,Rail,705.0,780.0,628.62,3409.38,TRAIN
SHP-007700,2021-03-01,East,West Bengal,WH033,Rail,216.0,566.0,673.44,757.9872,TRAIN
SHP-007701,2021-03-01,East,West Bengal,WH033,Rail,248.0,1131.0,388.32,1739.0256,TRAIN
SHP-007702,2021-03-01,East,West Bengal,WH009,Road,1979.0,1549.0,473.75,19005.9202,TRAIN
