Signal_Record_ID,Date,Region,State,Max_Temp_C,Min_Temp_C,Cooling_Degree_Days,Consumer_Confidence_Index,Google_Trends_AC_Index,COVID_Impact_Score,Heatwave_Severity_Score,Semiconductor_Shortage_Score,Festive_Multiplier,Composite_Demand_Index,Forecast_AC_Units_Next_Month_TARGET,Split_Tag
SIG-005934,2020-06-01,West,Maharashtra,41.1739,32.4618,564.5351,106.2594,98.0,0.6,0.0,0.0,1.0,0.43,450.0,TRAIN
SIG-005935,2020-06-01,West,Maharashtra,40.8675,32.2926,557.401,104.8084,95.0,0.6,0.0,0.0,1.0,0.4213,484.0,TRAIN
SIG-005936,2020-06-01,West,Maharashtra,43.4679,34.244,625.678,98.8126,100.0,0.6,0.0,0.0,1.0,0.4388,428.0,TRAIN
SIG-005937,2020-06-01,West,Maharashtra,42.1585,33.467,,103.1171,100.0,0.6,0.0,,1.0,0.4365,417.0,TRAIN
SIG-005938,2020-06-01,West,Maharashtra,41.3587,31.2293,548.8197,95.1476,87.0,0.6,0.0,0.0,1.0,0.3907,390.0,TRAIN
SIG-005939,2020-06-01,West,Maharashtra,42.1549,31.3178,562.0901,97.4759,82.0,0.6,0.0,0.0,1.0,0.3935,513.0,TRAIN
SIG-005940,2020-06-01,West,Maharashtra,42.7055,31.2497,569.328,109.5041,97.0,0.6,0.0,0.0,1.0,0.4365,433.0,TRAIN
SIG-005941,2020-06-01,West,Maharashtra,39.8742,28.9185,491.8913,101.946,73.0,0.6,0.0,0.0,1.0,0.3677,438.0,TRAIN
SIG-005942,2020-06-01,West,Maharashtra,39.6524,29.5291,497.7227,110.238,85.0,0.6,0.0,0.0,1.0,0.3996,385.0,TRAIN
SIG-005943,2020-06-01,West,Maharashtra,41.6728,31.3317,555.0675,107.4889,81.0,0.6,0.0,0.0,1.0,0.4088,472.0,TRAIN
SIG-005944,2020-06-01,West,Maharashtra,39.7583,31.7497,532.6189,91.729,96.0,0.6,0.0,0.0,1.0,,,TRAIN
SIG-005945,2020-06-01,West,Maharashtra,40.2498,31.2758,532.8833,110.1719,87.0,0.6,0.0,0.0,1.0,0.4136,390.0,TRAIN
SIG-005946,2020-06-01,West,Maharashtra,41.1932,30.893,541.2929,93.2523,89.0,0.6,0.0,0.0,1.0,0.3871,515.0,TRAIN
SIG-005947,2020-06-01,West,Maharashtra,39.2582,30.9184,512.6493,111.8475,86.0,0.6,0.0,0.0,1.0,0.4088,418.0,TRAIN
SIG-005948,2020-06-01,West,Maharashtra,39.9871,29.1645,497.2745,101.4107,85.0,0.6,0.0,0.0,1.0,0.3829,,TRAIN
SIG-005949,2020-06-01,West,Maharashtra,40.7772,29.4602,513.5599,97.7063,93.0,0.6,0.0,0.0,1.0,0.391,474.0,TRAIN
SIG-005950,2020-06-01,West,Maharashtra,39.7503,30.7824,517.9901,100.5266,85.0,0.6,0.0,0.0,1.0,0.3882,526.0,TRAIN
SIG-005951,2020-06-01,West,Maharashtra,42.6397,32.5377,587.6607,,98.0,0.6,0.0,0.0,1.0,0.4149,489.0,TRAIN
SIG-005952,2020-06-01,West,Maharashtra,38.6441,30.5993,498.6518,101.486,89.0,0.6,0.0,0.0,1.0,0.3883,456.0,TRAIN
SIG-005953,2020-06-01,West,Maharashtra,38.4322,28.0729,457.5769,95.9336,71.0,0.6,0.0,,1.0,0.3426,510.0,TRAIN
SIG-005954,2020-06-01,West,Maharashtra,41.7422,32.3683,571.6575,93.901,,0.6,0.0,0.0,1.0,0.408,423.0,TRAIN
SIG-005955,2020-06-01,West,Maharashtra,40.6213,31.6081,543.4402,100.0382,93.0,0.6,0.0,0.0,1.0,0.4053,483.0,TRAIN
SIG-005956,2020-06-01,West,Maharashtra,40.2801,29.7718,510.7786,99.2685,88.0,0.6,0.0,0.0,1.0,0.387,440.0,TRAIN
SIG-005957,2020-06-01,West,Maharashtra,38.3469,27.3912,446.0709,101.9325,69.0,0.6,0.0,0.0,1.0,0.3476,403.0,TRAIN
SIG-005958,2020-06-01,West,Maharashtra,40.3408,30.4493,,91.4344,91.0,0.6,0.0,0.0,1.0,0.3796,427.0,TRAIN
SIG-005959,2020-06-01,West,Maharashtra,43.7055,32.1971,598.5402,98.8202,100.0,0.6,0.0,0.0,1.0,0.4298,448.0,TRAIN
SIG-005960,2020-06-01,West,Maharashtra,42.8507,31.3861,573.553,90.0517,100.0,0.6,0.0,0.0,,0.405,466.0,TRAIN
SIG-005961,2020-06-01,Central,Madhya Pradesh,43.5238,34.0207,623.1677,98.0696,100.0,0.6,0.0,0.0,1.0,0.4366,382.0,TRAIN
SIG-005962,2020-06-01,Central,Madhya Pradesh,44.2197,35.4164,654.5411,114.0826,100.0,0.6,0.0,0.0,1.0,0.4771,370.0,TRAIN
SIG-005963,2020-06-01,Central,Madhya Pradesh,45.9073,35.311,678.2736,112.037,100.0,0.6,0.0,0.0,1.0,0.4812,393.0,TRAIN
SIG-005964,2020-06-01,Central,Madhya Pradesh,45.3046,35.3167,669.3187,102.7153,100.0,0.6,0.0,0.0,1.0,0.4607,471.0,TRAIN
SIG-005965,2020-06-01,Central,Madhya Pradesh,45.7799,37.1772,704.3563,90.8426,100.0,0.6,0.0,0.0,1.0,0.4501,467.0,TRAIN
SIG-005966,2020-06-01,Central,Madhya Pradesh,44.0431,34.8296,643.0908,110.689,100.0,0.6,0.0,0.0,1.0,0.4669,385.0,TRAIN
SIG-005967,2020-06-01,Central,Madhya Pradesh,44.9396,35.4107,665.2552,106.0178,100.0,0.6,0.0,0.0,1.0,0.4655,340.0,TRAIN
SIG-005968,2020-06-01,Central,Madhya Pradesh,45.1893,35.8548,675.661,114.5469,100.0,0.6,0.0,0.0,1.0,0.485,449.0,TRAIN
SIG-005969,2020-06-01,Central,Madhya Pradesh,42.2451,30.2705,547.7331,108.3963,92.0,0.6,0.0,0.0,1.0,0.4212,374.0,TRAIN
SIG-005970,2020-06-01,Central,Madhya Pradesh,45.5704,37.2288,701.9878,92.2478,100.0,0.6,0.0,0.0,1.0,0.452,461.0,TRAIN
SIG-005971,2020-06-01,Central,Madhya Pradesh,45.321,33.5971,643.7718,90.6353,100.0,0.6,0.0,0.0,1.0,0.4295,448.0,TRAIN
SIG-005972,2020-06-01,Central,Madhya Pradesh,45.0305,36.6882,685.7793,111.7391,100.0,0.6,0.0,0.0,1.0,0.4831,417.0,TRAIN
SIG-005973,2020-06-01,Central,Madhya Pradesh,45.9447,35.822,686.5001,107.8398,100.0,0.6,0.0,0.0,1.0,0.476,509.0,TRAIN
SIG-005974,2020-06-01,Central,Madhya Pradesh,46.8149,38.5829,740.9664,92.1871,100.0,0.6,,0.0,1.0,0.4648,470.0,TRAIN
SIG-005975,2020-06-01,Central,Madhya Pradesh,47.2972,38.1037,741.0145,108.5738,100.0,0.6,0.0,0.0,1.0,0.4956,483.0,TRAIN
SIG-005976,2020-06-01,Central,Madhya Pradesh,44.9043,33.5279,636.4839,107.5383,100.0,0.6,0.0,0.0,1.0,0.4588,377.0,TRAIN
SIG-005977,2020-06-01,Central,Madhya Pradesh,45.0551,34.9283,659.7506,114.7377,100.0,0.6,0.0,0.0,1.0,0.4801,517.0,TRAIN
SIG-005978,2020-06-01,Central,Madhya Pradesh,47.7604,,763.0867,,100.0,0.6,0.0,0.0,1.0,0.4712,511.0,TRAIN
SIG-005979,2020-06-01,Central,Madhya Pradesh,45.4851,37.006,697.3676,113.6608,100.0,0.6,0.0,0.0,,0.4906,476.0,TRAIN
SIG-005980,2020-06-01,Central,Madhya Pradesh,42.0052,31.3219,559.9077,96.7901,90.0,0.6,0.0,0.0,,0.4011,404.0,TRAIN
SIG-005981,2020-06-01,Central,Madhya Pradesh,45.9305,36.8541,701.7694,93.2657,100.0,0.6,0.0,0.0,1.0,0.4538,415.0,TRAIN
SIG-005982,2020-06-01,Central,Madhya Pradesh,,37.8554,722.3601,103.0588,100.0,0.6,0.0,0.0,1.0,0.479,363.0,TRAIN
SIG-005983,2020-06-01,Central,Madhya Pradesh,45.3222,36.3394,684.9233,103.6739,100.0,0.6,0.0,0.0,1.0,0.4677,,TRAIN
SIG-005984,2020-06-01,Central,Madhya Pradesh,43.5472,33.3737,613.8127,114.5632,100.0,0.6,0.0,0.0,1.0,0.4644,416.0,TRAIN
SIG-005985,2020-06-01,Central,Madhya Pradesh,45.0708,33.9998,646.0585,109.0621,100.0,0.6,0.0,0.0,1.0,0.4648,413.0,TRAIN
SIG-005986,2020-06-01,Central,Madhya Pradesh,44.1753,33.8263,630.0235,113.4858,100.0,0.6,0.0,0.0,1.0,0.4678,393.0,TRAIN
SIG-005987,2020-06-01,Central,Madhya Pradesh,45.796,36.9138,700.6466,111.8975,100.0,0.6,0.0,0.0,,0.4884,398.0,TRAIN
SIG-005988,2020-06-01,Central,Madhya Pradesh,47.3794,38.0053,740.7706,103.4712,100.0,0.6,0.0,0.0,1.0,0.4859,421.0,TRAIN
SIG-005989,2020-06-01,Central,Madhya Pradesh,45.2848,37.1266,696.171,102.9146,100.0,0.6,0.0,0.0,1.0,0.47,458.0,TRAIN
SIG-005990,2020-06-01,Central,Madhya Pradesh,44.3401,35.8825,663.3402,92.924,100.0,0.6,0.0,0.0,1.0,0.4403,448.0,TRAIN
SIG-005991,2020-06-01,Central,Madhya Pradesh,47.2791,38.8675,752.1986,98.7625,100.0,0.6,0.0,0.0,1.0,0.4809,356.0,TRAIN
SIG-005992,2020-06-01,Central,Madhya Pradesh,47.2147,35.8237,705.5758,112.5859,100.0,0.6,0.0,0.0,1.0,0.4913,358.0,TRAIN
SIG-005993,2020-06-01,Central,Madhya Pradesh,46.692,38.1892,733.2186,98.5215,100.0,0.6,0.0,0.0,1.0,0.4741,423.0,TRAIN
SIG-005994,2020-06-01,Central,Madhya Pradesh,44.7773,,655.6862,93.5325,100.0,0.6,0.0,0.0,1.0,,385.0,TRAIN
SIG-005995,2020-06-01,Central,Madhya Pradesh,42.1658,33.1301,,95.7849,91.0,0.6,0.0,0.0,1.0,0.4103,406.0,TRAIN
SIG-005996,2020-06-01,Central,Madhya Pradesh,45.2687,35.2973,668.4896,103.437,100.0,0.6,0.0,0.0,1.0,0.4618,474.0,TRAIN
SIG-005997,2020-06-01,Central,Madhya Pradesh,45.4753,35.9508,681.3919,97.281,,0.6,0.0,0.0,1.0,0.4545,351.0,TRAIN
SIG-005998,2020-06-01,Central,Madhya Pradesh,43.1523,33.7683,613.8095,105.151,100.0,0.6,0.0,,1.0,0.4468,346.0,TRAIN
SIG-005999,2020-06-01,Central,Madhya Pradesh,45.0345,36.7261,686.4083,109.8773,100.0,0.6,0.0,0.0,1.0,0.4798,361.0,TRAIN
SIG-006000,2020-06-01,Central,Madhya Pradesh,47.4516,39.3465,761.9706,95.0482,100.0,0.6,0.0,0.0,1.0,0.4772,454.0,TRAIN
SIG-006001,2020-07-01,North,Delhi,38.324,29.9007,483.3709,105.2526,81.0,0.0,0.0,0.0,1.0,0.3807,1058.0,TRAIN
SIG-006002,2020-07-01,North,Delhi,38.8096,30.5483,500.3686,96.3968,81.0,0.0,0.0,0.0,1.0,0.3697,1050.0,TRAIN
SIG-006003,2020-07-01,North,Delhi,40.4016,30.7342,527.0372,112.4446,88.0,0.0,0.0,0.0,1.0,0.4171,1142.0,TRAIN
SIG-006004,2020-07-01,North,Delhi,36.6611,24.8051,381.9936,,64.0,0.0,0.0,0.0,1.0,0.3084,1041.0,TRAIN
SIG-006005,2020-07-01,North,Delhi,37.6888,26.014,,95.2612,64.0,0.0,0.0,0.0,1.0,0.3189,982.0,TRAIN
SIG-006006,2020-07-01,North,Delhi,40.1935,32.0891,544.2385,108.6097,92.0,0.0,0.0,0.0,1.0,0.4205,1122.0,TRAIN
SIG-006007,2020-07-01,North,Delhi,37.9427,28.7898,460.9882,97.7863,81.0,0.0,0.0,0.0,1.0,0.3592,990.0,TRAIN
SIG-006008,2020-07-01,North,Delhi,36.6716,26.4076,406.1875,96.965,62.0,0.0,0.0,0.0,,0.3166,1017.0,TRAIN
SIG-006009,2020-07-01,North,Delhi,37.1265,28.168,439.4169,93.8399,73.0,0.0,,0.0,1.0,0.335,1001.0,TRAIN
SIG-006010,2020-07-01,North,Delhi,38.9397,27.5127,,95.1625,81.0,0.0,0.0,,,0.3529,1016.0,TRAIN
SIG-006011,2020-07-01,North,Delhi,36.514,27.5097,420.3557,,66.0,0.0,0.0,0.0,1.0,0.3218,1045.0,TRAIN
SIG-006012,2020-07-01,North,Delhi,37.6485,28.2704,448.7821,109.452,78.0,0.0,0.0,0.0,1.0,,1091.0,TRAIN
SIG-006013,2020-07-01,North,Delhi,35.7849,24.3636,362.2269,97.4594,55.0,0.0,0.0,0.0,1.0,0.2945,1101.0,TRAIN
SIG-006014,2020-07-01,North,Delhi,36.032,26.6237,399.8361,104.4323,67.0,0.0,0.0,0.0,1.0,0.3345,973.0,TRAIN
SIG-006015,2020-07-01,North,Delhi,37.7736,29.4078,467.7203,105.6976,79.0,0.0,0.0,0.0,1.0,,1090.0,TRAIN
SIG-006016,2020-07-01,North,Delhi,38.3399,27.0937,441.5045,108.3836,77.0,0.0,0.0,0.0,1.0,0.3678,1091.0,TRAIN
SIG-006017,2020-07-01,North,Delhi,38.0611,27.619,445.2006,108.4026,77.0,0.0,0.0,0.0,1.0,0.3691,1037.0,TRAIN
SIG-006018,2020-07-01,North,Delhi,36.5362,27.4025,419.0799,110.0818,72.0,0.0,0.0,0.0,1.0,0.3575,1084.0,TRAIN
SIG-006019,2020-07-01,North,Delhi,36.6701,26.6388,409.6346,101.2476,65.0,0.0,0.0,0.0,1.0,0.3294,1099.0,TRAIN
SIG-006020,2020-07-01,North,Delhi,36.9035,27.446,425.2422,112.1884,68.0,0.0,0.0,0.0,1.0,0.3587,1016.0,TRAIN
SIG-006021,2020-07-01,North,Delhi,35.2208,25.5102,370.9646,108.0251,55.0,0.0,0.0,0.0,1.0,0.3172,948.0,TRAIN
SIG-006022,2020-07-01,North,Delhi,34.295,24.671,344.4901,112.2846,60.0,0.0,0.0,0.0,1.0,0.3224,868.0,TRAIN
SIG-006023,2020-07-01,North,Delhi,38.4023,30.1099,487.6834,98.0268,81.0,0.0,0.0,0.0,1.0,0.3686,1089.0,TRAIN
SIG-006024,2020-07-01,North,Delhi,39.6514,29.9279,503.689,95.6353,79.0,0.0,0.0,0.0,1.0,0.367,1074.0,TRAIN
SIG-006025,2020-07-01,North,Delhi,37.6144,26.3289,419.1488,90.866,70.0,0.0,0.0,0.0,1.0,0.3191,1037.0,TRAIN
SIG-006026,2020-07-01,North,Delhi,39.391,28.8983,484.3403,105.9533,78.0,0.0,0.0,0.0,,0.3787,1125.0,TRAIN
SIG-006027,2020-07-01,North,Delhi,39.2246,30.5826,507.1081,97.7681,82.0,0.0,0.0,0.0,1.0,0.3758,969.0,TRAIN
SIG-006028,2020-07-01,North,Delhi,40.0581,28.6527,490.6611,114.6064,83.0,0.0,0.0,0.0,1.0,0.403,1165.0,TRAIN
SIG-006029,2020-07-01,North,Delhi,39.9435,30.8291,521.5888,101.3208,78.0,0.0,0.0,0.0,1.0,0.3824,1083.0,TRAIN
SIG-006030,2020-07-01,North,Delhi,36.4171,25.4267,387.6568,97.1181,69.0,0.0,,0.0,1.0,0.3191,1076.0,TRAIN
SIG-006031,2020-07-01,North,Delhi,37.5588,27.2407,431.9932,99.6872,61.0,0.0,0.0,0.0,1.0,0.3291,1014.0,TRAIN
SIG-006032,2020-07-01,North,Delhi,38.6631,29.9074,488.5574,108.1766,75.0,0.0,0.0,0.0,1.0,0.3807,1155.0,TRAIN
SIG-006033,2020-07-01,North,Delhi,,25.6017,393.131,102.1125,56.0,0.0,0.0,0.0,1.0,0.3147,1019.0,TRAIN
SIG-006034,2020-07-01,North,Delhi,39.3095,29.9058,498.2299,111.7096,85.0,0.0,0.0,0.0,1.0,0.4025,1023.0,TRAIN
SIG-006035,2020-07-01,North,Delhi,37.0122,27.9657,434.6692,92.2513,76.0,0.0,0.0,0.0,1.0,0.3341,913.0,TRAIN
SIG-006036,2020-07-01,North,Delhi,39.8228,28.138,479.4122,113.8983,86.0,0.0,0.0,0.0,1.0,0.4016,1310.0,TRAIN
SIG-006037,2020-07-01,North,Delhi,37.5939,26.0819,415.1377,103.7747,70.0,0.0,0.0,0.0,1.0,0.342,1083.0,TRAIN
SIG-006038,2020-07-01,North,Delhi,39.1329,28.8778,480.1602,108.4983,80.0,0.0,0.0,0.0,1.0,0.3845,1174.0,TRAIN
SIG-006039,2020-07-01,North,Delhi,35.2704,24.8341,361.5676,92.9445,64.0,0.0,0.0,0.0,1.0,0.2966,1089.0,TRAIN
SIG-006040,2020-07-01,North,Delhi,38.0254,26.5086,428.0087,99.1983,73.0,0.0,0.0,0.0,1.0,0.3413,1099.0,TRAIN
SIG-006041,2020-07-01,South,Tamil Nadu,33.9803,24.127,331.6095,93.0042,52.0,0.0,0.0,,1.0,0.2723,746.0,TRAIN
SIG-006042,2020-07-01,South,Tamil Nadu,34.6494,26.2606,373.6495,93.9094,,0.0,0.0,0.0,1.0,0.3012,,TRAIN
SIG-006043,2020-07-01,South,Tamil Nadu,35.0262,26.7713,386.9624,111.0451,66.0,0.0,0.0,0.0,1.0,0.3414,720.0,TRAIN
SIG-006044,2020-07-01,South,Tamil Nadu,32.7209,21.8117,277.99,95.2408,55.0,0.0,0.0,0.0,1.0,0.2622,721.0,TRAIN
SIG-006045,2020-07-01,South,Tamil Nadu,36.7128,26.7783,412.3661,108.1127,67.0,0.0,0.0,0.0,1.0,0.3456,,TRAIN
SIG-006046,2020-07-01,South,Tamil Nadu,33.719,24.9713,340.3537,92.4555,61.0,0.0,0.0,0.0,1.0,0.285,655.0,TRAIN
SIG-006047,2020-07-01,South,Tamil Nadu,,22.279,254.3848,94.0445,51.0,0.0,0.0,0.0,1.0,0.2473,574.0,TRAIN
SIG-006048,2020-07-01,South,Tamil Nadu,36.0476,26.7565,402.0623,100.7484,69.0,0.0,0.0,0.0,1.0,0.3307,764.0,TRAIN
SIG-006049,2020-07-01,South,Tamil Nadu,33.8417,23.5666,321.1234,97.7716,61.0,0.0,0.0,0.0,1.0,0.2886,604.0,TRAIN
SIG-006050,2020-07-01,South,Tamil Nadu,34.2878,22.9647,318.7885,92.8224,,0.0,0.0,0.0,1.0,0.2617,679.0,TRAIN
SIG-006051,2020-07-01,South,Tamil Nadu,32.8759,21.7283,279.0636,95.2374,43.0,0.0,0.0,0.0,1.0,0.2482,654.0,TRAIN
SIG-006052,2020-07-01,South,Tamil Nadu,34.7366,26.1406,373.1578,107.4481,57.0,0.0,0.0,0.0,1.0,0.3193,690.0,TRAIN
SIG-006053,2020-07-01,South,Tamil Nadu,32.9183,24.053,314.5694,98.1436,46.0,0.0,0.0,,1.0,0.2691,620.0,TRAIN
SIG-006054,2020-07-01,South,Tamil Nadu,32.6754,20.946,264.3219,111.3267,51.0,0.0,0.0,0.0,1.0,0.283,641.0,TRAIN
SIG-006055,2020-07-01,South,Tamil Nadu,33.153,24.2545,321.1127,97.0683,59.0,0.0,0.0,0.0,1.0,0.2848,701.0,TRAIN
SIG-006056,2020-07-01,South,Tamil Nadu,33.5375,23.0572,308.9205,113.0348,52.0,0.0,0.0,0.0,1.0,0.3023,595.0,TRAIN
SIG-006057,2020-07-01,South,Tamil Nadu,33.1128,23.0273,302.1016,112.0939,52.0,0.0,0.0,0.0,1.0,0.2983,656.0,TRAIN
SIG-006058,2020-07-01,South,Tamil Nadu,34.7341,24.5982,349.9847,95.6316,67.0,0.0,0.0,0.0,1.0,0.3014,658.0,TRAIN
SIG-006059,2020-07-01,South,Tamil Nadu,34.0432,25.1285,347.5748,93.552,63.0,0.0,0.0,0.0,1.0,0.2919,733.0,TRAIN
SIG-006060,2020-07-01,South,Tamil Nadu,36.5467,24.7868,380.0025,94.6649,56.0,0.0,0.0,0.0,1.0,0.2964,743.0,TRAIN
SIG-006061,2020-07-01,South,Tamil Nadu,31.8716,23.8351,295.6001,95.0774,39.0,0.0,0.0,0.0,1.0,0.2486,620.0,TRAIN
SIG-006062,2020-07-01,South,Tamil Nadu,35.4484,26.8806,394.9354,104.3372,68.0,0.0,0.0,0.0,1.0,0.3339,787.0,TRAIN
SIG-006063,2020-07-01,South,Tamil Nadu,33.4933,21.819,289.6849,96.8009,48.0,0.0,0.0,0.0,1.0,0.2607,601.0,TRAIN
SIG-006064,2020-07-01,South,Tamil Nadu,33.7573,23.0827,312.5997,111.1201,52.0,0.0,,0.0,1.0,0.3,681.0,TRAIN
SIG-006065,2020-07-01,South,Tamil Nadu,33.1632,23.9343,316.4619,101.7104,44.0,0.0,0.0,0.0,1.0,0.274,694.0,TRAIN
SIG-006066,2020-07-01,South,Tamil Nadu,34.2408,24.1408,335.7236,112.3158,54.0,0.0,0.0,0.0,1.0,0.3123,647.0,TRAIN
SIG-006067,2020-07-01,South,Tamil Nadu,34.3366,25.4682,357.0732,113.3365,60.0,0.0,0.0,0.0,,0.3285,689.0,TRAIN
SIG-006068,2020-07-01,South,Tamil Nadu,36.2659,25.7786,390.6671,98.7791,66.0,0.0,0.0,0.0,1.0,0.3196,712.0,TRAIN
SIG-006069,2020-07-01,South,Tamil Nadu,31.8635,21.2724,257.0378,113.2674,40.0,0.0,0.0,0.0,1.0,0.2711,610.0,TRAIN
SIG-006070,2020-07-01,South,Tamil Nadu,35.1003,26.9947,391.4264,100.6202,67.0,0.0,0.0,0.0,1.0,0.3245,743.0,TRAIN
SIG-006071,2020-07-01,South,Tamil Nadu,32.8033,24.3537,317.3549,104.6412,44.0,0.0,0.0,0.0,1.0,0.2798,712.0,TRAIN
SIG-006072,2020-07-01,South,Tamil Nadu,30.9433,20.0206,224.4574,98.4156,34.0,0.0,0.0,0.0,1.0,0.2251,608.0,TRAIN
SIG-006073,2020-07-01,South,Tamil Nadu,35.3869,26.8422,393.4366,100.1947,62.0,0.0,0.0,0.0,1.0,0.3184,745.0,TRAIN
SIG-006074,2020-07-01,South,Tamil Nadu,,25.4044,362.5999,106.8055,57.0,0.0,0.0,0.0,1.0,0.3145,772.0,TRAIN
SIG-006075,2020-07-01,South,Tamil Nadu,34.5756,23.206,326.7249,109.7598,48.0,0.0,0.0,0.0,1.0,0.2973,669.0,TRAIN
SIG-006076,2020-07-01,South,Tamil Nadu,36.0874,27.9353,420.3407,111.3177,66.0,0.0,0.0,0.0,1.0,0.353,849.0,TRAIN
SIG-006077,2020-07-01,South,Tamil Nadu,35.1753,24.6678,357.6458,98.7281,55.0,0.0,0.0,0.0,1.0,0.2953,776.0,TRAIN
SIG-006078,2020-07-01,South,Tamil Nadu,,22.5875,314.9776,107.5698,49.0,0.0,0.0,0.0,1.0,0.2905,685.0,TRAIN
SIG-006079,2020-07-01,South,Tamil Nadu,32.2913,20.4066,250.4685,99.5103,36.0,0.0,0.0,0.0,1.0,0.2383,668.0,TRAIN
SIG-006080,2020-07-01,South,Tamil Nadu,35.5851,26.4806,390.9862,102.7673,61.0,0.0,0.0,0.0,1.0,0.3212,677.0,TRAIN
SIG-006081,2020-07-01,East,West Bengal,33.5914,23.9805,323.5784,95.0557,49.0,0.0,0.0,0.0,1.0,0.2699,612.0,TRAIN
SIG-006082,2020-07-01,East,West Bengal,36.8206,27.401,423.3251,111.2409,73.0,0.0,0.0,0.0,1.0,0.3623,770.0,TRAIN
SIG-006083,2020-07-01,East,West Bengal,38.1875,26.4281,,95.1215,72.0,0.0,0.0,0.0,,0.3328,862.0,TRAIN
SIG-006084,2020-07-01,East,West Bengal,37.9635,27.7584,445.8286,108.3727,83.0,0.0,0.0,,1.0,0.3764,757.0,TRAIN
SIG-006085,2020-07-01,East,West Bengal,33.4273,22.4026,297.4478,,53.0,0.0,0.0,0.0,1.0,0.2697,557.0,TRAIN
SIG-006086,2020-07-01,East,West Bengal,37.2778,26.0836,410.4223,99.716,69.0,0.0,0.0,0.0,1.0,0.3316,798.0,TRAIN
SIG-006087,2020-07-01,East,West Bengal,35.8252,25.8413,384.9973,103.5366,51.0,0.0,0.0,0.0,1.0,0.3087,756.0,TRAIN
SIG-006088,2020-07-01,East,West Bengal,36.5093,25.8362,395.1831,90.5735,70.0,0.0,0.0,0.0,,0.3106,723.0,TRAIN
SIG-006089,2020-07-01,East,West Bengal,38.279,28.9924,469.0709,100.555,83.0,0.0,0.0,0.0,1.0,0.3695,720.0,TRAIN
SIG-006090,2020-07-01,East,West Bengal,37.1607,26.9152,421.139,93.654,72.0,0.0,0.0,0.0,1.0,0.3274,759.0,TRAIN
SIG-006091,2020-07-01,East,West Bengal,37.6115,26.7666,425.671,101.2314,77.0,0.0,0.0,0.0,1.0,0.3491,733.0,TRAIN
SIG-006092,2020-07-01,East,West Bengal,36.0982,26.7496,402.7172,111.0039,73.0,0.0,0.0,0.0,1.0,0.355,697.0,TRAIN
SIG-006093,2020-07-01,East,West Bengal,35.3855,25.5014,373.3032,112.8644,56.0,0.0,0.0,0.0,,0.3283,688.0,TRAIN
SIG-006094,2020-07-01,East,West Bengal,34.5083,23.2911,326.9908,107.8979,,0.0,0.0,0.0,1.0,0.2975,658.0,TRAIN
SIG-006095,2020-07-01,East,West Bengal,34.8855,26.1381,375.354,107.6045,71.0,0.0,0.0,0.0,1.0,0.3371,595.0,TRAIN
SIG-006096,2020-07-01,East,West Bengal,36.5983,26.8731,412.071,95.3415,73.0,0.0,0.0,0.0,1.0,0.3287,657.0,TRAIN
SIG-006097,2020-07-01,East,West Bengal,36.2329,,423.922,93.6916,61.0,0.0,0.0,0.0,1.0,0.3152,717.0,TRAIN
SIG-006098,2020-07-01,East,West Bengal,35.228,26.7232,389.2686,109.2872,65.0,0.0,0.0,0.0,1.0,0.3377,647.0,TRAIN
SIG-006099,2020-07-01,East,West Bengal,35.7723,24.7955,368.5183,108.9821,62.0,0.0,0.0,0.0,1.0,0.3266,742.0,TRAIN
SIG-006100,2020-07-01,East,West Bengal,36.4547,25.1408,383.9321,108.6938,65.0,0.0,0.0,0.0,1.0,0.3348,744.0,TRAIN
SIG-006101,2020-07-01,East,West Bengal,36.1752,27.757,,94.923,69.0,0.0,0.0,0.0,1.0,0.3254,752.0,TRAIN
SIG-006102,2020-07-01,East,West Bengal,36.7195,28.1021,432.324,92.6446,68.0,0.0,0.0,0.0,1.0,0.3244,607.0,TRAIN
SIG-006103,2020-07-01,East,West Bengal,35.8464,25.0097,372.8408,94.3468,69.0,0.0,0.0,0.0,1.0,0.309,640.0,TRAIN
SIG-006104,2020-07-01,East,West Bengal,34.7716,23.045,327.2478,109.5184,53.0,0.0,0.0,0.0,1.0,0.303,629.0,TRAIN
SIG-006105,2020-07-01,East,West Bengal,36.269,25.086,380.3256,103.4351,61.0,0.0,0.0,0.0,1.0,0.3189,697.0,TRAIN
SIG-006106,2020-07-01,East,West Bengal,35.5676,26.3015,388.0367,112.7004,65.0,0.0,0.0,0.0,,0.3437,659.0,TRAIN
SIG-006107,2020-07-01,East,West Bengal,35.0533,24.8418,358.4266,93.9563,59.0,0.0,0.0,0.0,1.0,0.2914,620.0,TRAIN
SIG-006108,2020-07-01,East,West Bengal,36.5156,27.2409,416.3486,,76.0,0.0,0.0,0.0,1.0,0.3451,675.0,TRAIN
SIG-006109,2020-07-01,East,West Bengal,36.4889,25.5376,390.3977,114.7987,74.0,0.0,0.0,0.0,1.0,0.3592,657.0,TRAIN
SIG-006110,2020-07-01,East,West Bengal,37.4739,29.2791,461.294,106.921,71.0,0.0,0.0,0.0,1.0,0.3644,733.0,TRAIN
SIG-006111,2020-07-01,East,West Bengal,36.739,27.0454,416.766,108.3349,,0.0,0.0,0.0,1.0,0.3546,,TRAIN
SIG-006112,2020-07-01,East,West Bengal,34.0024,22.0694,301.0778,113.087,51.0,0.0,0.0,0.0,1.0,0.2986,551.0,TRAIN
